"Subject","Gruppe","Trial","item_type","color","source","recog","ONTest.RT","RKResponse","RKTest.RT","tag","ori_assign","assign","SMTest.RT","testword","Age","Group","SessionDate","SessionStartDateTimeUtc","SessionTime","Sex","studies","Block","Blocklist","Blocklist.Cycle","Blocklist.Sample","Procedure[Block]","Running[Block]","Strategieabfrage.ACC","Strategieabfrage.CRESP","Strategieabfrage.DurationError","Strategieabfrage.OnsetDelay","Strategieabfrage.OnsetTime","Strategieabfrage.OnsetToOnsetTime","Strategieabfrage.RESP","Strategieabfrage.RT","Strategieabfrage.RTTime","fontsize","ListTest.Resp","onleft","onright","ONTest.Resp","pos","position","rkleft","rkright","Running[Trial]","StudyList1","StudyList1.Cycle","StudyList1.Sample","TestList","TestList.Cycle","TestList.Sample","UebungMemCue","used"
3,"IN",20,"distractor","new","nosou","new",683,"new",227,"N","N","N",961,"Meer",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,20,1,20,NA,1
3,"IN",21,"F item","cyan","top","old",1130,"remember",237,"F","Y","B",316,"Becher",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,21,1,21,NA,1
3,"IN",22,"distractor","new","nosou","new",1170,"new",237,"N","N","N",316,"Zucker",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,22,1,22,NA,1
3,"IN",23,"R item","cyan","top","old",1398,"remember",278,"R","C","T",2075,"Sturm",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,23,1,23,NA,1
3,"IN",24,"F item","yellow","bottom","old",1491,"remember",736,"F","Y","B",763,"Stange",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,24,1,24,NA,1
3,"IN",25,"R item","yellow","bottom","old",1455,"remember",429,"R","Y","B",492,"Apfel",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,25,1,25,NA,1
3,"IN",26,"R item","cyan","top","old",867,"remember",297,"R","C","T",533,"Möbel",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,26,1,26,NA,1
3,"IN",27,"F item","yellow","bottom","old",3538,"know",853,"F","Y","B",507,"Luft",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,27,1,27,NA,1
3,"IN",28,"F item","yellow","bottom","old",251,"remember",345,"F","C","T",1019,"Bettler",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,28,1,28,NA,1
3,"IN",29,"R item","yellow","bottom","old",917,"remember",185,"R","Y","B",242,"Wald",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,29,1,29,NA,1
3,"IN",30,"F item","cyan","top","old",2427,"remember",202,"F","Y","B",370,"Fahne",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,30,1,30,NA,1
3,"IN",31,"F item","yellow","bottom","old",918,"remember",186,"F","C","T",323,"Fleisch",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,31,1,31,NA,1
3,"IN",32,"F item","cyan","top","old",2024,"remember",264,"F","Y","B",325,"Salat",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,32,1,32,NA,1
3,"IN",33,"R item","cyan","top","old",819,"remember",203,"R","Y","B",299,"Kugel",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,33,1,33,NA,1
3,"IN",34,"distractor","new","nosou","new",1474,"new",203,"N","N","N",299,"Getränk",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,34,1,34,NA,1
3,"IN",35,"R item","yellow","bottom","old",1386,"remember",163,"R","C","T",396,"Pudding",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,35,1,35,NA,1
3,"IN",36,"distractor","new","nosou","new",855,"new",163,"N","N","N",396,"Stein",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,36,1,36,NA,1
3,"IN",37,"distractor","new","nosou","new",1112,"new",163,"N","N","N",396,"Pflanze",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,37,1,37,NA,1
3,"IN",38,"distractor","new","nosou","new",854,"new",163,"N","N","N",396,"Doktor",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,38,1,38,NA,1
3,"IN",39,"distractor","new","nosou","new",719,"new",163,"N","N","N",396,"Rathaus",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,39,1,39,NA,1
3,"IN",40,"distractor","new","nosou","new",924,"new",163,"N","N","N",396,"Blase",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,40,1,40,NA,1
3,"IN",41,"R item","cyan","top","old",1306,"remember",214,"R","Y","B",797,"Auspuff",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,41,1,41,NA,1
3,"IN",42,"distractor","new","nosou","new",1096,"new",214,"N","N","N",797,"Hafer",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,42,1,42,NA,1
3,"IN",43,"R item","yellow","bottom","old",960,"remember",113,"R","Y","B",765,"Dozent",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,43,1,43,NA,1
3,"IN",44,"F item","cyan","top","old",2545,"remember",212,"F","C","T",596,"Gold",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,44,1,44,NA,1
3,"IN",45,"R item","cyan","top","old",895,"remember",155,"R","Y","B",341,"Zeitung",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,45,1,45,NA,1
3,"IN",46,"distractor","new","nosou","new",970,"new",155,"N","N","N",341,"Ehefrau",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,46,1,46,NA,1
3,"IN",47,"F item","cyan","top","old",1261,"remember",155,"F","Y","B",277,"Harfe",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,47,1,47,NA,1
3,"IN",48,"F item","cyan","top","old",1092,"remember",169,"F","C","T",234,"Schmied",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,48,1,48,NA,1
3,"IN",49,"distractor","new","nosou","old",1308,"remember",160,"F","Y","B",393,"Klavier",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,49,1,49,NA,1
3,"IN",50,"distractor","new","nosou","new",1516,"new",160,"N","N","N",393,"Körper",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,50,1,50,NA,1
3,"IN",51,"distractor","new","nosou","new",827,"new",160,"N","N","N",393,"Maler",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,51,1,51,NA,1
3,"IN",52,"F item","yellow","bottom","old",1285,"remember",81,"F","Y","B",303,"Küche",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,52,1,52,NA,1
3,"IN",53,"distractor","new","nosou","new",1061,"new",81,"N","N","N",303,"Sauna",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,53,1,53,NA,1
3,"IN",54,"F item","yellow","bottom","new",1477,"new",81,"N","N","N",303,"Fischer",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,54,1,54,NA,1
3,"IN",55,"distractor","new","nosou","new",3269,"new",81,"N","N","N",303,"Zimmer",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,55,1,55,NA,1
3,"IN",56,"distractor","new","nosou","new",758,"new",81,"N","N","N",303,"Metall",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,56,1,56,NA,1
3,"IN",57,"R item","yellow","bottom","old",1026,"remember",89,"R","Y","B",453,"Gift",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,57,1,57,NA,1
3,"IN",58,"F item","yellow","bottom","old",1150,"remember",72,"F","C","T",284,"Mönch",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,58,1,58,NA,1
3,"IN",59,"F item","yellow","bottom","old",812,"remember",84,"F","Y","B",176,"Pianist",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,59,1,59,NA,1
3,"IN",60,"distractor","new","nosou","new",996,"new",84,"N","N","N",176,"Pfeife",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,60,1,60,NA,1
3,"IN",61,"distractor","new","nosou","new",711,"new",84,"N","N","N",176,"Leiche",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,61,1,61,NA,1
3,"IN",62,"distractor","new","nosou","new",622,"new",84,"N","N","N",176,"Hektar",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,62,1,62,NA,1
3,"IN",63,"F item","yellow","bottom","old",3359,"remember",162,"R","Y","B",195,"Hose",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,63,1,63,NA,1
3,"IN",64,"R item","yellow","bottom","old",1302,"remember",83,"R","Y","B",383,"Fabrik",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,64,1,64,NA,1
3,"IN",65,"distractor","new","nosou","new",763,"new",83,"N","N","N",383,"Wolle",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,65,1,65,NA,1
3,"IN",66,"distractor","new","nosou","new",591,"new",83,"N","N","N",383,"Schädel",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,66,1,66,NA,1
3,"IN",67,"R item","cyan","top","old",1347,"remember",29,"R","Y","B",276,"Stern",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,67,1,67,NA,1
3,"IN",68,"distractor","new","nosou","new",691,"new",29,"N","N","N",276,"Schmutz",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,68,1,68,NA,1
3,"IN",69,"R item","yellow","bottom","old",1066,"remember",55,"R","C","T",901,"Elefant",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,69,1,69,NA,1
3,"IN",70,"R item","yellow","bottom","old",1020,"remember",44,"R","Y","B",154,"Schiff",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,70,1,70,NA,1
3,"IN",71,"R item","cyan","top","old",1014,"remember",62,"R","Y","B",147,"Boden",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,71,1,71,NA,1
3,"IN",72,"R item","cyan","top","old",720,"remember",76,"R","C","T",193,"Plakat",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,72,1,72,NA,1
3,"IN",73,"distractor","new","nosou","new",900,"new",76,"N","N","N",193,"Pfeil",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,73,1,73,NA,1
3,"IN",74,"R item","cyan","top","old",955,"remember",164,"R","Y","B",222,"Sklave",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,74,1,74,NA,1
3,"IN",75,"distractor","new","nosou","new",1072,"new",164,"N","N","N",222,"Feuer",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,75,1,75,NA,1
3,"IN",76,"distractor","new","nosou","new",647,"new",164,"N","N","N",222,"Schleim",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,76,1,76,NA,1
3,"IN",77,"F item","cyan","top","old",1048,"remember",423,"F","Y","B",166,"Staub",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,77,1,77,NA,1
3,"IN",78,"R item","yellow","bottom","old",666,"remember",128,"R","Y","B",195,"Berg",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,78,1,78,NA,1
3,"IN",79,"distractor","new","nosou","new",933,"new",128,"N","N","N",195,"Bauch",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,79,1,79,NA,1
3,"IN",80,"distractor","new","nosou","new",531,"new",128,"N","N","N",195,"Orkan",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,80,1,80,NA,1
3,"IN",81,"distractor","new","nosou","new",681,"new",128,"N","N","N",195,"Vulkan",25,1,2019-07-10,"10.07.2019 07:58:09",1899-12-31 09:58:09,"weiblich","Psychologie",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,32,1265753,0,"j",10024,1275777,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,81,1,81,NA,1
